siteID,plotID,date,subplotID,nestedSubplotID,tagID,stemDiameter,measurementHeight,basalDiameter,basalDiameterHeight,growthForm,stemStatus,VD1height,VD2height,maxCanopyDiameter,ninetyCanopyDiameter,canopyPosition,shrubShape,maxBaseCanopyDiameter,ninetyBaseCanopyDiameter,measuredBy,recordedBy,remarks
JERC,JERC_056,20150826,39,1,680,1,10,,,sap,6,1.6,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,681,1,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,683,1.4,10,,,sap,6,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,684,2.4,130,,,smt,6,1.4,1.2,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,685,1.4,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,686,1.5,10,,,sap,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,688,1.6,10,,,sap,2,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,690,1.2,10,,,sap,6,1.6,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,691,1.2,10,,,sap,2,1.2,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,692,1.1,10,,,sap,6,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,693,2.7,10,,,sap,7,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,694,2.5,10,,,sap,2,1.2,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,695,1.2,10,,,sap,2,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,696,9,10,,,sap,2,0.7,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,697,2.7,10,,,sap,6,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,698,1.2,10,,,sap,2,0.6,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,699,1.7,130,,,sap,2,2.4,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,700,1.8,10,,,sap,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,701,3,10,,,sap,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,3,702,2.7,10,,,sap,2,1.7,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,703,1,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,1,704,1,10,,,sap,2,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,1,705,1.1,10,,,sms,2,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,3,706,2.3,10,,,smt,2,2.2,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,3,707,1.9,130,,,smt,6,2.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,3,708,3.8,10,,,sap,1,1.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_056,20150826,39,3,709,2,10,,,sap,2,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed
JERC,JERC_056,20150826,39,3,710,1.3,10,,,sms,6,1.2,0,1,0.6,3,cyl,,,cproia@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_050,20150825,23,4,2339,1.6,10,,,sap,1,0.4,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,pipa2
JERC,JERC_050,20150825,23,4,2338,3.9,70,,,smt,1,0.4,1.8,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,crataegus flava
JERC,JERC_050,20150825,23,4,2337,2.5,130,,,smt,1,0.5,1.7,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,crataegus flava
JERC,JERC_050,20150825,23,4,2336,2.2,90,,,sis,7,1.6,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,crataegus flava
JERC,JERC_050,20150825,23,4,2335,1,130,,,smt,1,0.7,1.4,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,"q. Hemispherica, c.s."
JERC,JERC_050,20150825,23,4,2334,1.1,10,,,sap,1,2.1,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,q. Hemispherica
JERC,JERC_057,20150903,23,,732,11.6,130,,,sbt,1,4,1,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_057,20150903,23,,733,11.1,130,,,sbt,2,2,0,0,0,,,,,jshaffer@field-ops.org,lwilkinson@field-ops.org,
JERC,JERC_052,20150827,21,1,4552,1,10,,,sap,2,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription errors
JERC,JERC_052,20150827,21,4,4554,1.5,10,,,sap,2,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed ;no transcription error
JERC,JERC_052,20150827,21,4,4555,1,10,,,sap,2,1.2,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4556,1.8,10,,,sap,2,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4557,1.5,10,,,sap,2,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4558,1.2,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4559,2.1,10,,,sap,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,dead; tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4561,1.7,10,,,sap,2,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,dead; tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4562,2.6,10,,,sap,2,1.5,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,dead; tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4563,1.2,10,,,sap,6,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4564,1.2,10,,,sap,6,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4565,3.2,120,,,smt,6,2,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4566,1,10,,,sap,2,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4567,1.1,10,,,sms,6,1.1,0,0.9,0.8,4,cyl,,,cproia@field-ops.org,jkilmer@field-ops.org,transcription error; canopy diameter and base canopy diameter switched
JERC,JERC_052,20150827,21,4,4568,1.9,130,,,smt,2,1.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4569,1.8,10,,,sms,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4570,1.6,10,,,sms,2,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4571,1,10,,,sap,6,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4572,1,10,,,sap,2,0.7,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4573,2.6,10,,,sap,2,1.4,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4574,1.3,10,,,sap,2,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,tag removed; no transcription error
JERC,JERC_052,20150827,21,4,4575,1,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4576,1,10,,,sap,6,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4577,1.3,10,,,sms,6,1.1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4578,1.3,10,,,sms,2,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,4579,1.4,10,,,sap,2,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,5053,1,10,,,sap,6,0.9,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,5054,1,10,,,sap,6,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,4,5055,1.1,10,,,sap,6,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription error
JERC,JERC_052,20150827,21,1,5056,1,10,,,sap,1,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription errors
JERC,JERC_052,20150827,21,1,5057,1.1,10,,,sap,1,1.3,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription errors
JERC,JERC_052,20150827,21,1,5058,1.1,10,,,sap,1,1,0,0,0,,,,,cproia@field-ops.org,jkilmer@field-ops.org,no transcription errors
JERC,JERC_053,20150826,41,1,4407,1.3,10,,,sap,2,0.9,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4408,1,10,,,sap,6,1.1,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5
JERC,JERC_053,20150826,41,1,4409,1.6,130,,,smt,1,5.2,1,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4410,1.1,10,,,sms,2,0.8,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4411,1,10,,,sap,6,1.4,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5 c.g.
JERC,JERC_053,20150826,41,1,4412,1.1,10,,,sms,6,1.3,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5 c.g.
JERC,JERC_053,20150826,41,1,4413,1.2,10,,,sms,2,1.5,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5 c.g.
JERC,JERC_053,20150826,41,1,4414,1.1,10,,,sms,2,1.3,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5 c.g.
JERC,JERC_053,20150826,41,1,4415,1.5,10,,,sap,6,1.6,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,DIVI5 C.G.
JERC,JERC_053,20150826,41,1,4416,3,130,,,smt,1,0.9,1.2,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4417,5.7,130,,,smt,1,6.2,1.3,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4418,1,10,,,sap,2,0.9,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4419,1.9,130,,,smt,1,1.6,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,1,4420,4,130,,,smt,1,3.2,1,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4422,1,10,,,sap,6,0.8,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4423,1,10,,,sap,2,0.9,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4424,1.4,10,,,sap,6,1.2,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4425,1.3,10,,,sap,2,1,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4426,1.2,10,,,sap,2,1.5,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4428,1.2,10,,,sap,2,0.9,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4429,1,10,,,sms,2,1,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4430,1.3,10,,,sap,2,1.2,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4431,1,10,,,sap,6,1.2,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4432,1.5,10,,,sap,2,0.8,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4433,1.2,10,,,sis,6,1.3,0,1,0.9,5,cyl,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4433,1.4,10,,,sis,6,0,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,2nd stem
JERC,JERC_053,20150826,41,4,4435,1.3,10,,,sap,6,1.3,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4436,1.5,10,,,sap,6,1.2,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,divi5
JERC,JERC_053,20150826,41,4,4454,2.1,10,,,sap,2,1.5,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4455,1.3,10,,,sap,6,1.2,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4456,1,10,,,sms,2,1,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4457,1,10,,,sap,2,0.8,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4458,1.1,10,,,sap,6,1,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4459,1.9,10,,,sap,2,1.8,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4460,1,10,,,sap,6,1.3,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4461,1.1,10,,,sap,2,0.9,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_053,20150826,41,4,4464,1,10,,,sap,6,0.7,0,0,0,,,,,smatlick@field-ops.org,jkilmer@field-ops.org,
JERC,JERC_050,20150824,21,,2220,50.1,130,,,sbt,7,21.9,1,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,
JERC,JERC_050,20150824,21,,2221,15.9,130,,,sbt,1,7.7,0.9,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,QUMA
JERC,JERC_050,20150824,21,1,2308,1.2,10,,,sap,6,0.7,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,CARYA GLABRA
JERC,JERC_050,20150824,21,1,2309,1.3,10,,,sap,1,0.8,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,CARYA GLABRA
JERC,JERC_050,20150824,21,1,2222,1,130,,,smt,6,0.5,1.3,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,RHUS CAPALLINUM
JERC,JERC_050,20150824,21,1,2223,1.2,10,,,sap,6,0,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,RHUS CAPALLINUM
JERC,JERC_050,20150824,21,1,2224,1.2,10,,,sap,6,1.3,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,SAAL5
JERC,JERC_050,20150824,21,1,2225,1.2,10,,,sap,6,0,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,RHUS CAPALLINUM
JERC,JERC_050,20150824,21,4,2226,1.1,10,,,,6,1.9,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,RHUS CAPALLINUM
JERC,JERC_050,20150824,21,4,2230,1.4,10,,,sap,7,1.2,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,AESCULUS PAVIA
JERC,JERC_050,20150824,21,4,4712,1.5,10,,,sap,2,1.7,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,SASSAFRAS ALBIDUM
JERC,JERC_050,20150824,21,4,4709,1.5,130,,,smt,1,2.2,0,0,0,,,,,jkilmer@field-ops.org,cproia@field-ops.org,QUERCUS HEMISPHERICA
JERC,JERC_047,20150818,23,2,2625,1.4,10,,,sap,1,1.6,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2626,1,130,,,smt,1,0.3,1,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2627,1,130,,,smt,1,1,0.9,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2628,1.2,130,,,smt,1,1,1,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2629,1,10,,,sap,1,1.3,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2630,1.3,130,,,smt,1,0.7,1,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2631,1.1,10,,,sap,1,1.3,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2633,1.2,10,,,sap,1,1.9,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2634,1.7,10,,,sap,1,1.9,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2635,1,10,,,sap,1,1.5,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2636,1.1,10,,,sap,1,1.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2637,1.2,10,,,sap,1,1.6,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,divi5
JERC,JERC_047,20150818,23,2,2638,1.1,130,,,smt,1,1.1,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2639,1.5,10,,,sap,1,1.5,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2640,1.7,130,,,smt,1,1.4,1.5,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2641,1.4,130,,,smt,1,2,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2642,1.1,130,,,smt,1,1.1,1.2,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2643,1.1,10,,,sap,1,2.1,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2644,1,130,,,smt,6,2.2,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,divi5
JERC,JERC_047,20150818,23,2,2645,1.1,130,,,smt,1,0.9,1.3,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2646,3.6,130,,,smt,1,3.7,1.1,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2647,1.3,10,,,sap,1,1.8,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2648,1.4,10,,,sap,6,1.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2649,1.9,130,,,smt,1,2.2,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2650,1.7,10,,,sap,7,1.5,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2651,1.2,10,,,sap,1,1.6,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2652,1.1,10,,,sap,1,1.7,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2653,1.4,10,,,sap,1,1.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2654,1.3,130,,,smt,1,2.3,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2655,1.4,10,,,sap,1,1.2,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2656,1.3,130,,,smt,1,2,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2657,1,130,,,smt,1,2.1,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2658,1,130,,,smt,1,1.9,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2659,1.3,130,,,smt,1,1,1.2,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2660,1.3,10,,,sap,6,1.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2661,1,130,,,smt,1,2.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2662,1.2,130,,,smt,1,1.9,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,2,2663,1.4,10,,,sap,1,1.4,0,0,0,5,cyl,,,jkilmer@field-ops.org,mkerstein@field-ops.org,DIVI5
JERC,JERC_047,20150818,23,4,2613,1.3,130,,,sis,5,0.8,1.4,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,4,2613,1.2,130,,,sis,5,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC (2nd stem)
JERC,JERC_047,20150818,23,4,2614,1.2,10,,,sms,1,2,0,0.9,0.8,5,cyl,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,4,2614,1.1,10,,,sms,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,QUHE2 (2nd stem)
JERC,JERC_047,20150818,23,4,2615,1.2,10,,,sap,7,1.4,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,buck rub damage
JERC,JERC_047,20150818,23,4,2616,2.6,130,,,smt,1,1.6,1.6,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,divi5
JERC,JERC_047,20150818,23,4,2617,3.1,70,,,sis,1,1.4,1.3,2.1,1.6,5,icn,0.2,0.1,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,4,2618,1.3,130,,,smt,6,2.3,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,4,2619,3.1,75,,,sis,2,1.1,1,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,4,2620,5.6,130,,,sis,5,3.7,1.7,0,0,5,hsp,,,jkilmer@field-ops.org,mkerstein@field-ops.org,many stems fused
JERC,JERC_047,20150818,23,4,2620,3.4,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,secondary stem
JERC,JERC_047,20150818,23,4,2620,4.6,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC secondary stem
JERC,JERC_047,20150818,23,4,2620,3,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC secondary stem
JERC,JERC_047,20150818,23,4,2360,2.3,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC secondary stem
JERC,JERC_047,20150818,23,4,2620,3.8,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC secondary stem
JERC,JERC_047,20150818,23,4,2620,1.8,130,,,sis,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,CEOC secondary stem
JERC,JERC_047,20150818,23,,2677,1.4,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2678,1.1,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,PAQU2
JERC,JERC_047,20150818,23,,2679,1.4,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2680,4.5,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2681,1.4,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2682,1.6,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,VIRO3
JERC,JERC_047,20150818,23,,2683,2.2,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2684,2,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
JERC,JERC_047,20150818,23,,2685,1.9,130,,,lia,1,0,0,0,0,,,,,jkilmer@field-ops.org,mkerstein@field-ops.org,
